edge_id,source_id,target_id,relation_type,weight,listen_count,rating
E2790,U0039,S0520,LIKES,0.45,29,2
E2791,U1284,S0218,LIKES,0.79,39,4
E2792,U1321,S1071,LIKES,0.41,21,2
E2793,U0316,S1055,LIKES,0.33,32,1
E2794,U0235,S0314,LIKES,0.62,10,4
E2795,U0637,S1942,LIKES,0.56,46,2
E2796,U0275,S1892,LIKES,0.84,24,5
E2797,U0618,S1740,LIKES,0.44,26,2
E2798,U1029,S0675,LIKES,0.3,27,1
E2799,U0898,S0394,LIKES,0.72,4,5
E2800,U0999,S1765,LIKES,0.58,26,3
E2801,U1124,S0027,LIKES,0.72,4,5
E2802,U0753,S1007,LIKES,0.91,35,5
E2803,U1073,S1207,LIKES,0.54,44,2
E2804,U0031,S1538,LIKES,0.45,28,2
E2805,U0177,S0134,LIKES,0.61,31,3
E2806,U0082,S1374,LIKES,0.24,16,1
E2807,U0195,S1033,LIKES,0.62,10,4
E2808,U0168,S0863,LIKES,0.55,45,2
E2809,U0062,S1282,LIKES,0.73,5,5
E2810,U0129,S1498,LIKES,0.31,29,1
E2811,U1494,S0254,LIKES,0.72,3,5
E2812,U1064,S1306,LIKES,0.51,38,2
E2813,U0337,S0944,LIKES,0.38,40,1
E2814,U0907,S0188,LIKES,0.7,24,4
E2815,U0444,S1120,LIKES,0.67,41,3
E2816,U0603,S0080,LIKES,0.7,24,4
E2817,U0377,S0539,LIKES,0.98,46,5
E2818,U0969,S0078,LIKES,0.54,20,3
E2819,U1311,S1111,LIKES,0.16,4,1
E2820,U1199,S0359,LIKES,0.43,1,3
E2821,U0311,S0374,LIKES,0.47,9,3
E2822,U0847,S1785,LIKES,0.35,12,2
E2823,U1204,S1270,LIKES,0.25,18,1
E2824,U1123,S1081,LIKES,0.84,24,5
E2825,U0452,S0055,LIKES,0.47,31,2
E2826,U0369,S0655,LIKES,0.39,18,2
E2827,U1210,S0577,LIKES,0.69,45,3
E2828,U1137,S1633,LIKES,0.84,46,4
E2829,U0636,S0880,LIKES,0.46,30,2
E2830,U1175,S1056,LIKES,0.48,33,2
E2831,U0547,S1811,LIKES,0.47,31,2
E2832,U0805,S0179,LIKES,0.34,10,2
E2833,U0200,S1797,LIKES,0.82,20,5
E2834,U0927,S1366,LIKES,0.74,6,5
E2835,U0408,S0841,LIKES,0.81,19,5
E2836,U0784,S0924,LIKES,0.47,8,3
E2837,U1185,S0169,LIKES,0.41,21,2
E2838,U0686,S1959,LIKES,0.38,16,2
E2839,U0031,S1264,LIKES,0.65,39,3
E2840,U0824,S0493,LIKES,0.61,8,4
E2841,U0387,S0395,LIKES,0.53,41,2
E2842,U0878,S0629,LIKES,0.44,50,1
E2843,U0266,S1570,LIKES,0.51,15,3
E2844,U0810,S0387,LIKES,0.34,10,2
E2845,U0314,S1117,LIKES,0.56,47,2
E2846,U0745,S0273,LIKES,0.57,1,4
E2847,U0461,S0149,LIKES,0.97,45,5
E2848,U0359,S1224,LIKES,0.18,7,1
E2849,U1068,S1622,LIKES,0.72,50,3
E2850,U1243,S1271,LIKES,0.3,4,2
E2851,U0464,S0551,LIKES,0.78,36,4
E2852,U0445,S0446,LIKES,0.41,45,1
E2853,U1354,S1358,LIKES,0.43,2,3
E2854,U0262,S0628,LIKES,0.29,2,2
E2855,U0793,S1028,LIKES,0.98,47,5
E2856,U0380,S1829,LIKES,0.25,18,1
E2857,U1209,S1090,LIKES,0.29,25,1
E2858,U0172,S0210,LIKES,0.51,39,2
E2859,U0259,S0892,LIKES,0.72,50,3
E2860,U0676,S1364,LIKES,0.77,11,5
E2861,U0575,S0431,LIKES,0.7,23,4
E2862,U0688,S0416,LIKES,0.65,39,3
E2863,U0309,S1844,LIKES,0.95,41,5
E2864,U1294,S0369,LIKES,0.99,48,5
E2865,U0867,S0520,LIKES,0.68,44,3
E2866,U0119,S1556,LIKES,0.75,8,5
E2867,U0144,S0844,LIKES,0.77,11,5
E2868,U0351,S0016,LIKES,0.77,11,5
E2869,U0777,S0495,LIKES,0.36,14,2
E2870,U0567,S0453,LIKES,0.44,4,3
E2871,U1456,S0209,LIKES,0.29,1,2
E2872,U0397,S0333,LIKES,0.62,34,3
E2873,U0572,S0159,LIKES,0.53,18,3
E2874,U1072,S0971,LIKES,0.71,1,5
E2875,U0522,S0022,LIKES,0.49,35,2
E2876,U0288,S0653,LIKES,0.71,49,3
E2877,U0193,S1086,LIKES,0.48,34,2
E2878,U0901,S0908,LIKES,0.69,21,4
E2879,U0623,S0101,LIKES,0.47,32,2
E2880,U0623,S0014,LIKES,0.67,18,4
E2881,U1250,S1765,LIKES,0.37,38,1
E2882,U0135,S0419,LIKES,0.68,43,3
E2883,U0970,S0481,LIKES,0.82,43,4
E2884,U1047,S1030,LIKES,0.75,31,4
E2885,U1038,S0186,LIKES,0.47,32,2
E2886,U0587,S0664,LIKES,0.26,20,1
E2887,U0839,S1424,LIKES,0.77,12,5
E2888,U0122,S1726,LIKES,0.53,42,2
E2889,U0717,S1614,LIKES,0.85,48,4
E2890,U0041,S0875,LIKES,0.5,13,3
E2891,U0056,S1037,LIKES,0.59,29,3
E2892,U0194,S1730,LIKES,0.17,5,1
E2893,U1015,S0699,LIKES,0.83,45,4
E2894,U1027,S1063,LIKES,0.21,11,1
E2895,U0150,S1224,LIKES,0.92,36,5
E2896,U0538,S0318,LIKES,0.41,21,2
E2897,U0827,S1915,LIKES,0.72,27,4
E2898,U1241,S0338,LIKES,0.79,39,4
E2899,U1176,S0669,LIKES,0.5,13,3
E2900,U1203,S0860,LIKES,0.9,33,5
E2901,U0838,S1452,LIKES,0.44,27,2
E2902,U0879,S1338,LIKES,0.75,32,4
E2903,U0397,S0597,LIKES,0.32,7,2
E2904,U0385,S1526,LIKES,0.79,15,5
E2905,U0558,S1251,LIKES,0.45,29,2
E2906,U0344,S1352,LIKES,0.81,18,5
E2907,U0257,S0510,LIKES,0.38,16,2
E2908,U0856,S0704,LIKES,0.99,48,5
E2909,U0058,S0277,LIKES,0.74,30,4
E2910,U0568,S0063,LIKES,0.3,27,1
E2911,U0798,S0565,LIKES,0.17,5,1
E2912,U0501,S1103,LIKES,0.31,29,1
E2913,U0403,S0990,LIKES,0.57,49,2
E2914,U1459,S1640,LIKES,0.19,9,1
E2915,U1358,S0620,LIKES,0.72,4,5
E2916,U0602,S0337,LIKES,0.71,2,5
E2917,U1230,S0672,LIKES,0.44,27,2
E2918,U1476,S0100,LIKES,0.54,44,2
E2919,U0303,S0325,LIKES,0.21,11,1
E2920,U0158,S0181,LIKES,0.82,44,4
E2921,U0006,S1943,LIKES,0.76,33,4
E2922,U0426,S1465,LIKES,0.39,19,2
E2923,U0897,S1339,LIKES,0.49,12,3
E2924,U0391,S0615,LIKES,0.33,9,2
E2925,U0446,S0179,LIKES,0.25,19,1
E2926,U0724,S1574,LIKES,0.73,5,5
E2927,U0242,S1114,LIKES,0.21,11,1
E2928,U0159,S0420,LIKES,0.53,19,3
E2929,U0324,S0972,LIKES,0.15,1,1
E2930,U1425,S1299,LIKES,0.35,12,2
E2931,U0816,S1797,LIKES,0.36,37,1
E2932,U0699,S1290,LIKES,0.39,18,2
E2933,U0474,S0845,LIKES,0.24,16,1
E2934,U0586,S1522,LIKES,0.36,37,1
E2935,U0023,S1785,LIKES,0.73,29,4
E2936,U0352,S0133,LIKES,0.46,7,3
E2937,U0771,S1028,LIKES,0.5,14,3
E2938,U0373,S1447,LIKES,0.56,24,3
E2939,U0414,S1018,LIKES,0.82,44,4
E2940,U1323,S0083,LIKES,0.57,49,2
E2941,U0427,S1778,LIKES,0.3,3,2
E2942,U0623,S1140,LIKES,0.54,20,3
E2943,U0877,S0056,LIKES,0.53,19,3
E2944,U0068,S1803,LIKES,0.76,10,5
E2945,U0630,S0488,LIKES,0.58,26,3
E2946,U0484,S1015,LIKES,0.18,7,1
E2947,U1337,S0736,LIKES,0.56,47,2
E2948,U0771,S0733,LIKES,0.9,34,5
E2949,U1043,S0763,LIKES,0.95,42,5
E2950,U1320,S1295,LIKES,0.21,11,1
E2951,U1463,S1401,LIKES,0.79,38,4
E2952,U0240,S0132,LIKES,0.18,7,1
E2953,U1313,S1604,LIKES,0.73,29,4
E2954,U1243,S0421,LIKES,0.84,46,4
E2955,U0923,S1222,LIKES,0.72,50,3
E2956,U0402,S1153,LIKES,0.44,3,3
E2957,U0503,S0052,LIKES,0.78,37,4
E2958,U1132,S0769,LIKES,0.92,37,5
E2959,U0864,S0760,LIKES,0.66,40,3
E2960,U0321,S0562,LIKES,0.33,8,2
E2961,U0466,S1060,LIKES,1.0,50,5
E2962,U0680,S1586,LIKES,0.24,17,1
E2963,U0637,S1429,LIKES,0.6,30,3
E2964,U0619,S0367,LIKES,0.42,46,1
E2965,U0249,S1722,LIKES,0.72,26,4
E2966,U1162,S0475,LIKES,0.46,30,2
E2967,U0562,S0209,LIKES,0.72,3,5
E2968,U0201,S1514,LIKES,0.76,34,4
E2969,U1186,S0814,LIKES,0.43,2,3
E2970,U1452,S0522,LIKES,0.45,5,3
E2971,U1056,S0630,LIKES,0.79,39,4
E2972,U1289,S1792,LIKES,0.39,18,2
E2973,U0615,S1769,LIKES,0.72,26,4
E2974,U0142,S1730,LIKES,0.72,27,4
E2975,U0744,S0893,LIKES,0.91,35,5
E2976,U0818,S1972,LIKES,0.7,24,4
E2977,U0105,S0175,LIKES,0.72,27,4
E2978,U0302,S1977,LIKES,0.54,44,2
E2979,U0430,S0667,LIKES,0.82,20,5
E2980,U1174,S0214,LIKES,0.68,44,3
E2981,U0140,S1709,LIKES,0.15,2,1
E2982,U0011,S0077,LIKES,0.7,23,4
E2983,U1241,S1806,LIKES,0.52,40,2
E2984,U1251,S1481,LIKES,0.84,47,4
E2985,U0402,S0037,LIKES,0.72,26,4
E2986,U0022,S1373,LIKES,0.56,46,2
E2987,U1014,S0819,LIKES,0.48,33,2
E2988,U1347,S0060,LIKES,0.27,22,1
E2989,U1042,S0915,LIKES,0.42,24,2
E2990,U0271,S0198,LIKES,0.95,41,5
E2991,U0813,S1674,LIKES,0.47,8,3
E2992,U0490,S1352,LIKES,0.84,47,4
E2993,U0151,S0231,LIKES,0.72,4,5
E2994,U1331,S1921,LIKES,0.82,20,5
E2995,U1459,S0900,LIKES,0.81,42,4
E2996,U0020,S0452,LIKES,0.77,35,4
E2997,U1408,S0159,LIKES,0.41,45,1
E2998,U1227,S0617,LIKES,0.47,31,2
E2999,U0902,S1025,LIKES,0.4,44,1
E3000,U0680,S0915,LIKES,0.94,40,5
