node_id,node_type,name,age,favorite_genre,artist,genre,release_year
S0017,song,I'm Outta Love - Radio Edit,,,Anastacia,pop,1999
S0018,song,Better Off Alone,,,Alice Deejay,pop,2000
S0019,song,The Riddle,,,Gigi D'Agostino,pop,1999
S0020,song,The Next Episode,,,Dr. Dre,hip hop,1999
S0021,song,In the End,,,Linkin Park,"rock, metal",2000
S0022,song,Sexbomb,,,Tom Jones,"rock, Folk/Acoustic, easy listening",1999
S0023,song,It Feels So Good,,,Sonique,pop,2000
S0024,song,Cold as Ice,,,M.O.P.,hip hop,2000
S0025,song,I Turn To You,,,Melanie C,"pop, Dance/Electronic",1999
S0026,song,Take A Look Around,,,Limp Bizkit,metal,2000
S0027,song,Sandstorm,,,Darude,"pop, Dance/Electronic",2001
S0028,song,What'chu Like (feat. Tyrese),,,Da Brat,"hip hop, pop, R&B",2000
S0029,song,The Time Is Now,,,Moloko,"pop, Dance/Electronic",2000
S0030,song,Don't Give Up,,,Chicane,Dance/Electronic,2016
S0031,song,Party Up,,,DMX,"hip hop, pop",1999
S0032,song,Dance with Me,,,Debelah Morgan,"pop, R&B",2000
S0033,song,Music,,,Madonna,pop,2000
S0034,song,No More,,,Ruff Endz,R&B,2000
S0035,song,Born to Make You Happy,,,Britney Spears,pop,1999
S0036,song,Get It On Tonite,,,Montell Jordan,"hip hop, pop, R&B",1999
S0037,song,Spinning Around,,,Kylie Minogue,"pop, Dance/Electronic",2000
S0038,song,Big Pimpin',,,JAY-Z,hip hop,1999
S0039,song,I Need You,,,LeAnn Rimes,"pop, country",2001
S0040,song,Separated,,,Avant,"pop, R&B",2000
S0041,song,Be With You,,,Enrique Iglesias,"pop, latin",1999
S0042,song,He Wasn't Man Enough,,,Toni Braxton,"pop, R&B",2000
S0043,song,Bounce With Me (feat. Xscape) - Edited Album Version,,,Bow Wow,"hip hop, pop, R&B",2000
S0044,song,Forgot About Dre,,,Dr. Dre,hip hop,1999
S0045,song,Hot Boyz,,,Missy Elliott,"hip hop, pop, R&B",1998
S0046,song,Show Me the Meaning of Being Lonely,,,Backstreet Boys,pop,1999
S0047,song,Gotta Tell You,,,Samantha Mumba,pop,2018
S0048,song,Case Of The Ex (Whatcha Gonna Do),,,Mýa,"pop, R&B",2000
S0049,song,Shackles (Praise You),,,Mary Mary,R&B,2000
S0050,song,Wifey,,,Next,"hip hop, pop, R&B",2004
S0051,song,Doesn't Really Matter,,,Janet Jackson,"pop, R&B",2001
S0052,song,She Bangs - English Version,,,Ricky Martin,"pop, latin",2000
S0053,song,He Can't Love U,,,Jagged Edge,"hip hop, pop, R&B",2000
S0054,song,Incomplete,,,Sisqo,"hip hop, pop, R&B",1999
S0055,song,I Just Wanna Love U (Give It 2 Me),,,JAY-Z,hip hop,2000
S0056,song,Thank God I Found You (feat. Joe & 98°),,,Mariah Carey,"pop, R&B",1999
S0057,song,Who Let The Dogs Out,,,Baha Men,R&B,2000
S0058,song,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",,,Donell Jones,"pop, R&B",1999
S0059,song,Can't Fight The Moonlight,,,LeAnn Rimes,"pop, country",2001
S0060,song,Go Let It Out,,,Oasis,"Folk/Acoustic, rock",2000
S0061,song,Hey Baby (Radio Mix),,,DJ Ötzi,"pop, easy listening, Dance/Electronic",2010
S0062,song,Most Girls,,,P!nk,pop,2000
S0063,song,Against All Odds (Take A Look at Me Now) (feat. Westlife),,,Mariah Carey,"pop, R&B",2011
S0064,song,Fill Me In,,,Craig David,"hip hop, pop, R&B",2000
S0065,song,I Turn to You,,,Christina Aguilera,pop,1999
S0066,song,American Pie,,,Madonna,pop,2000
S0067,song,Otherside,,,Red Hot Chili Peppers,rock,1999
S0068,song,I Like It,,,Sammie,"hip hop, pop, R&B",2000
S0069,song,7 Days,,,Craig David,"hip hop, pop, R&B",2000
S0070,song,Maria Maria (feat. The Product G&B),,,Santana,"rock, blues, latin",1999
S0071,song,Don't Think I'm Not,,,Kandi,"pop, R&B",2000
S0072,song,There You Go,,,P!nk,pop,2000
S0073,song,Shalala Lala,,,Vengaboys,pop,2000
S0074,song,Life Is A Rollercoaster,,,Ronan Keating,"pop, rock",2000
S0075,song,Don't Call Me Baby,,,Madison Avenue,Dance/Electronic,1999
S0076,song,"Jumpin', Jumpin'",,,Destiny's Child,"pop, R&B",1999
S0077,song,That's the Way It Is,,,Céline Dion,pop,1999
S0078,song,Kryptonite,,,3 Doors Down,"pop, rock, metal",2000
S0079,song,I Wish,,,Carl Thomas,"pop, R&B",2000
S0080,song,Shake Ya Ass,,,Mystikal,"hip hop, pop",2000
S0081,song,Hemorrhage (In My Hands),,,Fuel,"rock, pop, metal",2000
S0082,song,Where I Wanna Be,,,Donell Jones,"pop, R&B",1999
S0083,song,Crash and Burn,,,Savage Garden,pop,1999
S0084,song,My Love,,,Westlife,pop,2000
S0085,song,Pure Shores,,,All Saints,pop,2000
S0086,song,"Independent Women, Pt. 1",,,Destiny's Child,"pop, R&B",2001
S0087,song,It's Gonna Be Me,,,*NSYNC,pop,2000
S0088,song,Bag Lady,,,Erykah Badu,"hip hop, R&B",2000
S0089,song,You Sang To Me,,,Marc Anthony,"pop, latin",1999
S0090,song,Bent,,,Matchbox Twenty,"pop, rock",2000
S0091,song,Rise,,,Gabrielle,"pop, R&B",2001
S0092,song,Shape of My Heart,,,Backstreet Boys,pop,2000
S0093,song,With Arms Wide Open,,,Creed,"pop, rock, metal",1999
S0094,song,Breathless,,,The Corrs,"pop, Folk/Acoustic",2000
S0095,song,I Wanna Know,,,Joe,"pop, R&B",2000
S0096,song,Teenage Dirtbag,,,Wheatus,set(),1999
S0097,song,Come on over Baby (All I Want Is You) - Radio Version,,,Christina Aguilera,pop,1999
S0098,song,Higher,,,Creed,"pop, rock, metal",1999
S0099,song,Lucky,,,Britney Spears,pop,2000
S0100,song,Country Grammar (Hot Shit),,,Nelly,"hip hop, pop, R&B",2000
S0101,song,It Wasn't Me,,,Shaggy,"hip hop, pop",2000
S0102,song,Survivor,,,Destiny's Child,"pop, R&B",2001
S0103,song,Stan,,,Eminem,hip hop,2000
S0104,song,Can't Get You out of My Head,,,Kylie Minogue,"pop, Dance/Electronic",2001
S0105,song,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",,,Christina Aguilera,pop,2001
S0106,song,I'm Like A Bird,,,Nelly Furtado,"hip hop, pop, latin",2000
S0107,song,"Whenever, Wherever",,,Shakira,"pop, latin",2001
S0108,song,The Middle,,,Jimmy Eat World,"rock, pop",2001
S0109,song,Drops of Jupiter (Tell Me),,,Train,pop,2001
S0110,song,It's Raining Men,,,Geri Halliwell,pop,2001
S0111,song,Hit 'Em Up Style (Oops!),,,Blu Cantrell,"pop, R&B",2001
S0112,song,I'm a Slave 4 U,,,Britney Spears,pop,2001
S0113,song,In Your Eyes,,,Kylie Minogue,"pop, Dance/Electronic",2001
S0114,song,One Minute Man (feat. Ludacris),,,Missy Elliott,"hip hop, pop, R&B",2001
S0115,song,Family Affair,,,Mary J. Blige,"pop, R&B",2001
S0116,song,We Come 1 - Radio Edit,,,Faithless,"pop, Dance/Electronic",2015
S0117,song,Rollin' (Air Raid Vehicle),,,Limp Bizkit,metal,2000
S0118,song,Something,,,Lasgo,pop,2001
S0119,song,Rapture (feat.Nadia Ali),,,iio,Dance/Electronic,2006
S0120,song,What Took You So Long?,,,Emma Bunton,pop,2001
S0121,song,It's Over Now,,,112,"hip hop, pop, R&B",2001
S0122,song,All Rise,,,Blue,pop,2001
S0123,song,Irresistible,,,Jessica Simpson,"pop, R&B",2001
S0124,song,Butterfly,,,Crazy Town,"rock, metal",1999
S0125,song,You Rock My World,,,Michael Jackson,"pop, R&B",2001
S0126,song,Let Me Blow Ya Mind,,,Eve,"hip hop, pop, R&B",2001
S0127,song,Ain't It Funny,,,Jennifer Lopez,"hip hop, pop, R&B",2001
S0128,song,Another Day in Paradise - R&B-Version,,,Brandy,"hip hop, pop, R&B",2002
S0129,song,How You Remind Me,,,Nickelback,"rock, metal",2001
S0130,song,One More Time,,,Daft Punk,"hip hop, Dance/Electronic",2001
S0131,song,Ms. Jackson,,,Outkast,"hip hop, pop",2000
S0132,song,Everytime You Need Me - Radio Version,,,Fragma,"pop, Dance/Electronic",2001
S0133,song,Loverboy,,,Mariah Carey,"pop, R&B",2001
S0134,song,Thank You,,,Dido,pop,1999
S0135,song,Stutter (feat. Mystikal) - Double Take Remix,,,Joe,"pop, R&B",2000
S0136,song,Youth of the Nation,,,P.O.D.,"rock, metal",2001
S0137,song,Play,,,Jennifer Lopez,"hip hop, pop, R&B",2001
S0138,song,Get Ur Freak On,,,Missy Elliott,"hip hop, pop, R&B",2001
S0139,song,Nobody Wants to Be Lonely (with Christina Aguilera),,,Ricky Martin,"pop, latin",2008
S0140,song,AM To PM,,,Christina Milian,"hip hop, pop, R&B",2001
S0141,song,Another Chance,,,Roger Sanchez,Dance/Electronic,2000
S0142,song,Clint Eastwood,,,Gorillaz,hip hop,2001
S0143,song,Until The End Of Time,,,2Pac,hip hop,2001
S0144,song,Stranger in My House,,,Tamia,"pop, R&B",2000
S0145,song,No More Drama,,,Mary J. Blige,"pop, R&B",2001
S0146,song,Love Don't Cost a Thing,,,Jennifer Lopez,"hip hop, pop, R&B",2001
S0147,song,Little L,,,Jamiroquai,pop,2001
S0148,song,Missing You,,,Case,"hip hop, pop, R&B",2001
S0149,song,Peaches & Cream,,,112,"hip hop, pop, R&B",2001
S0150,song,Let's Dance - Radio Edit,,,Five,pop,2001
S0151,song,Touch Me (Radio Edit) [feat. Cassandra],,,Rui Da Silva,Dance/Electronic,2001
S0152,song,Smooth Criminal,,,Alien Ant Farm,"rock, metal",2001
S0153,song,Music (feat. Marvin Gaye),,,Erick Sermon,"hip hop, pop",2001
S0154,song,Purple Pills,,,D12,"hip hop, pop, rock",2001
S0155,song,Pop Ya Collar - Radio Edit,,,Usher,"hip hop, pop, R&B",2016
S0156,song,Don't Tell Me,,,Madonna,pop,2000
S0157,song,If You Come Back,,,Blue,pop,2001
S0158,song,Eternal Flame - Single Version,,,Atomic Kitten,pop,2001
S0159,song,Where the Party At (feat. Nelly),,,Jagged Edge,"hip hop, pop, R&B",2001
S0160,song,Because I Got High,,,Afroman,hip hop,2001
S0161,song,Don't Stop Movin',,,S Club 7,pop,2001
S0162,song,Fill Me In,,,Craig David,"hip hop, pop, R&B",2000
S0163,song,Turn Off The Light,,,Nelly Furtado,"hip hop, pop, latin",2000
S0164,song,Starlight - Radio Edit,,,The Supermen Lovers,Dance/Electronic,2001
S0165,song,All I Want - Sunship Radio Edit,,,Mis-Teeq,"pop, Dance/Electronic",2004
S0166,song,Promise,,,Jagged Edge,"hip hop, pop, R&B",2000
S0167,song,Have You Ever,,,S Club 7,pop,2001
S0168,song,Only Time,,,Enya,"World/Traditional, Folk/Acoustic",2000
S0169,song,There You'll Be,,,Faith Hill,"pop, country",2001
S0170,song,Lovin' Each Day,,,Ronan Keating,"pop, rock",2000
S0171,song,Bootylicious,,,Destiny's Child,"pop, R&B",2001
S0172,song,It's the Way You Make Me Feel,,,Steps,"pop, Dance/Electronic",2000
S0173,song,Heard It All Before,,,Sunshine Anderson,"pop, R&B",2001
S0174,song,Again,,,Lenny Kravitz,"rock, pop",2000
S0175,song,Gotta Get Thru This - D'N'D Radio Edit,,,Daniel Bedingfield,pop,2002
S0176,song,Point Of View - Radio Edit,,,DB Boulevard,Dance/Electronic,2018
S0177,song,All For You,,,Janet Jackson,"pop, R&B",2001
S0178,song,Whole Again,,,Atomic Kitten,pop,2001
S0179,song,Livin' It Up,,,Ja Rule,"hip hop, pop, R&B",2001
S0180,song,"Independent Women, Pt. 1",,,Destiny's Child,"pop, R&B",2001
S0181,song,Do You Really Like It? - Radio Edit,,,DJ Pied Piper & The Masters Of Ceremonies,Dance/Electronic,2001
S0182,song,I'm Real (feat. Ja Rule) - Murder Remix,,,Jennifer Lopez,"hip hop, pop, R&B",2001
S0183,song,Love,,,Musiq Soulchild,"pop, R&B",2000
S0184,song,21 Seconds,,,So Solid Crew,Dance/Electronic,2001
S0185,song,Eternity,,,Robbie Williams,"pop, rock",2001
S0186,song,Romeo,,,Basement Jaxx,"pop, Dance/Electronic",2001
S0187,song,Southern Hospitality (Featuring Pharrell),,,Ludacris,"hip hop, pop",2000
S0188,song,Rise,,,Gabrielle,"pop, R&B",2001
S0189,song,Ride Wit Me,,,Nelly,"hip hop, pop, R&B",2000
S0190,song,I'm a Thug,,,Trick Daddy,"hip hop, pop",2001
S0191,song,Sing,,,Travis,"rock, pop",2001
S0192,song,Izzo (H.O.V.A.),,,JAY-Z,hip hop,2001
S0193,song,Out Of Reach,,,Gabrielle,"pop, R&B",2001
S0194,song,Heaven Is a Halfpipe (If I Die),,,OPM,rock,2000
S0195,song,Crazy,,,K-Ci & JoJo,"pop, R&B",2019
S0196,song,It's Been Awhile,,,Staind,"rock, metal",2001
S0197,song,No More (Baby I'ma Do Right),,,3LW,"pop, R&B",2000
S0198,song,Differences,,,Ginuwine,"hip hop, pop, R&B",2001
S0199,song,Gone,,,*NSYNC,pop,2001
S0200,song,Hanging By A Moment,,,Lifehouse,"pop, rock, metal",2000
S0201,song,Dilemma,,,Nelly,"hip hop, pop, R&B",2002
S0202,song,Without Me,,,Eminem,hip hop,2002
S0203,song,Complicated,,,Avril Lavigne,pop,2002
S0204,song,A Thousand Miles,,,Vanessa Carlton,"Folk/Acoustic, pop",2002
S0205,song,Wherever You Will Go,,,The Calling,pop,2001
S0206,song,Underneath Your Clothes,,,Shakira,"pop, latin",2001
S0207,song,Underneath It All,,,No Doubt,"rock, pop",2001
S0208,song,Addictive,,,Truth Hurts,"pop, R&B",2002
S0209,song,I Know What You Want (feat. Flipmode Squad),,,Busta Rhymes,"hip hop, pop",2002
S0210,song,'Till I Collapse,,,Eminem,hip hop,2002
S0211,song,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",,,Diddy,"hip hop, pop",2004
S0212,song,When You Look At Me - Radio Edit,,,Christina Milian,"hip hop, pop, R&B",2001
S0213,song,Die Another Day,,,Madonna,pop,2003
S0214,song,I'm Gonna Be Alright (feat. Nas),,,Jennifer Lopez,"hip hop, pop, R&B",2002
S0215,song,If I Could Go! (feat. Lil' Mo & Sacario),,,Angie Martinez,pop,2019
S0216,song,In the End,,,Linkin Park,"rock, metal",2000
S0217,song,The Ketchup Song (Aserejé) - Spanglish Version,,,Las Ketchup,set(),2002
S0218,song,Rock The Boat,,,Aaliyah,"hip hop, pop, R&B",2019
S0219,song,Kiss Kiss,,,Holly Valance,"pop, Dance/Electronic",2002
S0220,song,Round Round,,,Sugababes,"pop, R&B",2002
S0221,song,Tainted Love,,,Marilyn Manson,"rock, metal",2003
S0222,song,What About Us?,,,Brandy,"hip hop, pop, R&B",2002
S0223,song,Hero (feat. Josey Scott),,,Chad Kroeger,metal,2003
S0224,song,Overprotected - Radio Edit,,,Britney Spears,pop,2001
S0225,song,The Logical Song,,,Scooter,"pop, Dance/Electronic",2013
S0226,song,4 My People (feat. Eve),,,Missy Elliott,"hip hop, pop, R&B",2001
S0227,song,More Than A Woman,,,Aaliyah,"hip hop, pop, R&B",2002
S0228,song,Full Moon,,,Brandy,"hip hop, pop, R&B",2002
S0229,song,One Love,,,Blue,pop,2002
S0230,song,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,,,Busta Rhymes,"hip hop, pop",2001
S0231,song,A New Day Has Come - Radio Remix,,,Céline Dion,pop,2001
S0232,song,Nessaja,,,Scooter,"pop, Dance/Electronic",2013
S0233,song,Gangsta Lovin',,,Eve,"hip hop, pop, R&B",2002
S0234,song,Move Bitch,,,Disturbing Tha Peace,"hip hop, pop",2002
S0235,song,"My Neck, My Back (Lick It)",,,Khia,"pop, R&B",2015
S0236,song,Oops (Oh My) [feat. Missy Elliott],,,Tweet,"hip hop, pop, R&B",2002
S0237,song,Spinning Around,,,Kylie Minogue,"pop, Dance/Electronic",2000
S0238,song,Hot In Herre,,,Nelly,"hip hop, pop, R&B",2002
S0239,song,Anyone of Us (Stupid Mistake),,,Gareth Gates,pop,2003
S0240,song,Dirrty (feat. Redman),,,Christina Aguilera,pop,2002
S0241,song,Uh Huh,,,B2K,"hip hop, pop, R&B",2002
S0242,song,Freak Like Me,,,Sugababes,"pop, R&B",2002
S0243,song,Days Go By,,,Dirty Vegas,Dance/Electronic,2002
S0244,song,What's Luv? (feat. Ja-Rule & Ashanti),,,Fat Joe,"hip hop, pop",2001
S0245,song,Just A Little,,,Liberty X,pop,2019
S0246,song,Hella Good,,,No Doubt,"rock, pop",2001
S0247,song,Luv U Better,,,LL Cool J,"hip hop, pop, R&B",2002
S0248,song,Can't Stop,,,Red Hot Chili Peppers,rock,2002
S0249,song,Halfcrazy,,,Musiq Soulchild,"pop, R&B",2002
S0250,song,Gimme the Light,,,Sean Paul,"hip hop, pop",2002
S0251,song,I Love You,,,Faith Evans,"hip hop, pop, R&B",2001
S0252,song,Down 4 U,,,Charli Baltimore,pop,2002
S0253,song,Love at First Sight,,,Kylie Minogue,"pop, Dance/Electronic",2001
S0254,song,Nothin',,,N.O.R.E.,"hip hop, pop",2002
S0255,song,Unchained Melody,,,Gareth Gates,pop,2003
S0256,song,I Need a Girl (Pt. 1) [feat. Usher & Loon],,,Diddy,"hip hop, pop",2005
S0257,song,Nu Flow,,,Big Brovaz,pop,2001
S0258,song,Hey Baby,,,No Doubt,"rock, pop",2001
S0259,song,Baby,,,Ashanti,"hip hop, pop, R&B",2002
S0260,song,Murder On The Dancefloor,,,Sophie Ellis-Bextor,"pop, Dance/Electronic",2002
S0261,song,Like I Love You,,,Justin Timberlake,pop,2002
S0262,song,Rainy Dayz,,,Mary J. Blige,"pop, R&B",2001
S0263,song,Caught in the Middle,,,A1,pop,2001
S0264,song,Cleanin' Out My Closet,,,Eminem,hip hop,2002
S0265,song,Happy,,,Ashanti,"hip hop, pop, R&B",2002
S0266,song,Born to Try,,,Delta Goodrem,pop,2003
S0267,song,Get the Party Started,,,P!nk,pop,2001
S0268,song,A Woman's Worth,,,Alicia Keys,"pop, R&B",2001
S0269,song,Gotta Get Thru This - D'N'D Radio Edit,,,Daniel Bedingfield,pop,2002
S0270,song,Clocks,,,Coldplay,"rock, pop",2002
S0271,song,Work It,,,Missy Elliott,"hip hop, pop, R&B",2002
S0272,song,If Tomorrow Never Comes,,,Ronan Keating,"pop, rock",2002
S0273,song,Still Fly,,,Big Tymers,"hip hop, pop",2002
S0274,song,My Sacrifice,,,Creed,"pop, rock, metal",2001
S0275,song,Always On Time,,,Ja Rule,"hip hop, pop, R&B",2001
S0276,song,Foolish,,,Ashanti,"hip hop, pop, R&B",2002
S0277,song,Sk8er Boi,,,Avril Lavigne,pop,2002
S0278,song,Heaven,,,DJ Sammy,pop,2002
S0279,song,"I'm Not a Girl, Not Yet a Woman",,,Britney Spears,pop,2001
S0280,song,Oh Boy,,,Cam’ron,"hip hop, pop",2002
S0281,song,By the Way,,,Red Hot Chili Peppers,rock,2002
S0282,song,A Little Less Conversation - JXL Radio Edit Remix,,,Elvis Presley,"rock, easy listening",2002
S0283,song,The Tide Is High - Radio Mix,,,Atomic Kitten,pop,2002
S0284,song,Girlfriend,,,*NSYNC,pop,2001
S0285,song,Somethin' Stupid,,,Robbie Williams,"pop, rock",2001
S0286,song,Hands Clean,,,Alanis Morissette,"pop, Folk/Acoustic",2002
S0287,song,U Don't Have to Call,,,Usher,"hip hop, pop, R&B",2001
S0288,song,One Last Breath - Radio Version,,,Creed,"pop, rock, metal",2015
S0289,song,Here Is Gone,,,The Goo Goo Dolls,"pop, rock",2002
S0290,song,She Hates Me,,,Puddle Of Mudd,"rock, metal",2001
S0291,song,Rollout (My Business),,,Ludacris,"hip hop, pop",2001
S0292,song,Crossroads - Radio Edit,,,Blazin' Squad,set(),2012
S0293,song,Wasting My Time,,,Default,"rock, pop, metal",2001
S0294,song,All You Wanted,,,Michelle Branch,"pop, Folk/Acoustic",2001
S0295,song,If You're Not The One,,,Daniel Bedingfield,pop,2002
S0296,song,Escape,,,Enrique Iglesias,"pop, latin",2001
S0297,song,Blurry,,,Puddle Of Mudd,"rock, metal",2001
S0298,song,In My Place,,,Coldplay,"rock, pop",2002
S0299,song,The Whole World (feat. Killer Mike),,,Outkast,"hip hop, pop",2001
S0300,song,Don't Let Me Get Me - Radio Edit,,,P!nk,pop,2001
S0301,song,In Da Club,,,50 Cent,"hip hop, pop",2003
S0302,song,Get Busy,,,Sean Paul,"hip hop, pop",2002
S0303,song,"Lose Yourself - From ""8 Mile"" Soundtrack",,,Eminem,hip hop,2004
S0304,song,Crazy In Love (feat. Jay-Z),,,Beyoncé,"pop, R&B",2003
S0305,song,Big Yellow Taxi,,,Counting Crows,"rock, pop",2003
S0306,song,Where Is The Love?,,,Black Eyed Peas,"hip hop, pop",2003
S0307,song,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,,,Jennifer Lopez,"hip hop, pop, R&B",2002
S0308,song,Shut Up,,,Black Eyed Peas,"hip hop, pop",2003
S0309,song,All The Things She Said,,,t.A.T.u.,pop,2020
S0310,song,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,,,Benny Benassi,"pop, Dance/Electronic",2003
S0311,song,I Know What You Want (feat. Flipmode Squad),,,Busta Rhymes,"hip hop, pop",2002
S0312,song,Mundian to Bach Ke,,,Panjabi MC,"World/Traditional, hip hop",2003
S0313,song,Scandalous - U.S. Radio Edit,,,Mis-Teeq,"pop, Dance/Electronic",2004
S0314,song,03' Bonnie & Clyde,,,JAY-Z,hip hop,2002
S0315,song,P.I.M.P.,,,50 Cent,"hip hop, pop",2003
S0316,song,Superstar,,,Jamelia,pop,2003
S0317,song,Faint,,,Linkin Park,"rock, metal",2003
S0318,song,X Gon' Give It To Ya,,,DMX,"hip hop, pop",2007
S0319,song,Bring Me To Life,,,Evanescence,metal,2003
S0320,song,Hole In The Head,,,Sugababes,"pop, R&B",2003
S0321,song,Rise & Fall (feat. Sting),,,Craig David,"hip hop, pop, R&B",2002
S0322,song,I Hate Everything About You,,,Three Days Grace,"rock, metal",2003
S0323,song,Get Low,,,Lil Jon & The East Side Boyz,"hip hop, pop",2002
S0324,song,"Bump, Bump, Bump (feat. P. Diddy)",,,B2K,"hip hop, pop, R&B",2003
S0325,song,Suga Suga,,,Baby Bash,"hip hop, pop, R&B, latin",2003
S0326,song,Miss You - Main,,,Aaliyah,"hip hop, pop, R&B",2002
S0327,song,Me Against the Music (feat. Madonna) - LP Version / Video Mix,,,Britney Spears,pop,2003
S0328,song,Sorry Seems To Be The Hardest Word,,,Blue,pop,2004
S0329,song,Lost Without You,,,Delta Goodrem,pop,2003
S0330,song,Rock Your Body,,,Justin Timberlake,pop,2002
S0331,song,Seven Nation Army,,,The White Stripes,"rock, blues",2003
S0332,song,Damn! (feat. Lil' Jon) - Club Mix,,,Youngbloodz,"hip hop, pop",2003
S0333,song,Baby Boy (feat. Sean Paul),,,Beyoncé,"pop, R&B",2003
S0334,song,Magic Stick,,,Lil' Kim,"hip hop, pop, R&B",2019
S0335,song,Can't Hold Us Down (feat. Lil' Kim),,,Christina Aguilera,pop,2002
S0336,song,Someday,,,Nickelback,"rock, metal",2003
S0337,song,U Make Me Wanna - Radio Edit,,,Blue,pop,2003
S0338,song,Rain On Me,,,Ashanti,"hip hop, pop, R&B",2003
S0339,song,Headstrong,,,Trapt,"rock, metal",2002
S0340,song,Sunrise,,,Simply Red,"rock, R&B, Folk/Acoustic, pop",2008
S0341,song,"Never Leave You (Uh Oooh, Uh Oooh)",,,Lumidee,"pop, R&B",2003
S0342,song,Sound Of The Underground,,,Girls Aloud,"pop, Dance/Electronic",2003
S0343,song,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,,,Nelly,"hip hop, pop, R&B",2016
S0344,song,Make Luv,,,Room 5,Dance/Electronic,2003
S0345,song,Be Faithful,,,Fatman Scoop,hip hop,2009
S0346,song,Behind Blue Eyes,,,Limp Bizkit,metal,2003
S0347,song,Too Lost In You,,,Sugababes,"pop, R&B",2003
S0348,song,"Wanksta - From ""8 Mile"" Soundtrack",,,50 Cent,"hip hop, pop",2003
S0349,song,Frontin' (feat. Jay-Z) - Club Mix,,,Pharrell Williams,"hip hop, pop",2003
S0350,song,Right Thurr,,,Chingy,"hip hop, pop, R&B",2003
S0351,song,Sing For The Moment,,,Eminem,hip hop,2002
S0352,song,The Jump Off (feat. Mr. Cheeks) - Remix,,,Lil' Kim,"hip hop, pop, R&B",2003
S0353,song,My Love Is Like...Wo - Main Mix,,,Mýa,"pop, R&B",2003
S0354,song,21 Questions,,,50 Cent,"hip hop, pop",2003
S0355,song,Air Force Ones,,,Nelly,"hip hop, pop, R&B",2002
S0356,song,Gossip Folks (feat. Ludacris),,,Missy Elliott,"hip hop, pop, R&B",2002
S0357,song,Jump,,,Girls Aloud,"pop, Dance/Electronic",2003
S0358,song,Pretty Green Eyes - Radio Edit,,,Ultrabeat,"pop, Dance/Electronic",2003
S0359,song,Fighter,,,Christina Aguilera,pop,2002
S0360,song,Don't Wanna Try,,,Frankie J,"hip hop, pop, R&B",2003
S0361,song,Beautiful,,,Snoop Dogg,"hip hop, pop",2005
S0362,song,Say Yes,,,Floetry,"hip hop, pop, R&B",2002
S0363,song,In Those Jeans,,,Ginuwine,"hip hop, pop, R&B",2003
S0364,song,Danger! High Voltage - Soulchild Radio Mix,,,Electric Six,rock,2003
S0365,song,Sweet Dreams My LA Ex - Radio Edit,,,Rachel Stevens,"pop, Dance/Electronic",2003
S0366,song,Stand Up,,,Ludacris,"hip hop, pop",2003
S0367,song,I Can,,,Nas,hip hop,2002
S0368,song,When I'm Gone,,,3 Doors Down,"pop, rock, metal",2002
S0369,song,How You Gonna Act Like That,,,Tyrese,"hip hop, pop, R&B",2002
S0370,song,Cry Me a River,,,Justin Timberlake,pop,2002
S0371,song,Mandy,,,Westlife,pop,2003
S0372,song,It's My Life,,,No Doubt,"rock, pop",2003
S0373,song,Angel,,,Amanda Perez,"pop, R&B",2003
S0374,song,Excuse Me Miss,,,JAY-Z,hip hop,2002
S0375,song,Clocks,,,Coldplay,"rock, pop",2002
S0376,song,Stole,,,Kelly Rowland,"hip hop, pop, R&B",2002
S0377,song,Work It,,,Missy Elliott,"hip hop, pop, R&B",2002
S0378,song,Rock Wit U (Awww Baby),,,Ashanti,"hip hop, pop, R&B",2003
S0379,song,Move Your Feet,,,Junior Senior,pop,2002
S0380,song,Like a Stone,,,Audioslave,"rock, metal",2002
S0381,song,Like Glue,,,Sean Paul,"hip hop, pop",2002
S0382,song,Put That Woman First,,,Jaheim,"pop, R&B",2002
S0383,song,All I Have (feat. LL Cool J),,,Jennifer Lopez,"hip hop, pop, R&B",2002
S0384,song,So Gone,,,Monica,"pop, R&B",2003
S0385,song,White Flag,,,Dido,pop,2003
S0386,song,The Seed (2.0),,,The Roots,hip hop,2002
S0387,song,Holidae In,,,Chingy,"hip hop, pop, R&B",2003
S0388,song,Can't Let You Go (feat. Mike Shorey & Lil' Mo),,,Fabolous,"hip hop, pop, R&B",2003
S0389,song,Miss Independent,,,Kelly Clarkson,"pop, R&B",2003
S0390,song,Mesmerize,,,Ja Rule,"hip hop, pop, R&B",2002
S0391,song,Unwell,,,Matchbox Twenty,"pop, rock",2002
S0392,song,The Way You Move (feat. Sleepy Brown),,,Outkast,"hip hop, pop",2003
S0393,song,Into You (feat. Tamia),,,Fabolous,"hip hop, pop, R&B",2003
S0394,song,Meant to Live,,,Switchfoot,"rock, pop",2003
S0395,song,If You're Not The One,,,Daniel Bedingfield,pop,2002
S0396,song,Lifestyles of the Rich & Famous,,,Good Charlotte,"rock, metal",2002
